day,category,launched,intercepted,not_confirmed_intercepted,source_records
2024-09-28 00:00:00+00:00,uav,3.0,1.0,2.0,1
2024-09-29 00:00:00+00:00,missile,3.0,1.0,2.0,3
2024-09-29 00:00:00+00:00,uav,95.0,82.0,13.0,2
2024-09-30 00:00:00+00:00,missile,2.0,0.0,2.0,1
2024-10-01 00:00:00+00:00,missile,4.0,3.0,1.0,4
2024-10-01 00:00:00+00:00,uav,32.0,29.0,3.0,1
2024-10-02 00:00:00+00:00,uav,137.0,89.0,48.0,2
2024-10-03 00:00:00+00:00,missile,4.0,3.0,1.0,4
2024-10-04 00:00:00+00:00,uav,19.0,9.0,10.0,1
2024-10-05 00:00:00+00:00,missile,10.0,5.0,5.0,5
2024-10-05 00:00:00+00:00,uav,100.0,59.0,41.0,2
2024-10-06 00:00:00+00:00,missile,3.0,0.0,3.0,3
2024-10-06 00:00:00+00:00,uav,74.0,32.0,42.0,1
2024-10-07 00:00:00+00:00,missile,6.0,3.0,3.0,3
2024-10-07 00:00:00+00:00,uav,19.0,18.0,1.0,1
2024-10-08 00:00:00+00:00,missile,4.0,4.0,0.0,2
2024-10-09 00:00:00+00:00,missile,14.0,3.0,11.0,7
2024-10-09 00:00:00+00:00,uav,84.0,62.0,22.0,2
2024-10-10 00:00:00+00:00,missile,8.0,8.0,0.0,3
2024-10-11 00:00:00+00:00,missile,2.0,0.0,2.0,2
2024-10-11 00:00:00+00:00,uav,66.0,29.0,37.0,1
2024-10-12 00:00:00+00:00,uav,28.0,24.0,4.0,1
2024-10-13 00:00:00+00:00,missile,4.0,0.0,4.0,3
2024-10-13 00:00:00+00:00,uav,68.0,31.0,37.0,1
2024-10-14 00:00:00+00:00,missile,1.0,0.0,1.0,1
2024-10-15 00:00:00+00:00,missile,31.0,1.0,30.0,8
2024-10-15 00:00:00+00:00,uav,153.0,80.0,73.0,2
2024-10-16 00:00:00+00:00,missile,1.0,0.0,1.0,1
2024-10-16 00:00:00+00:00,uav,56.0,22.0,34.0,1
2024-10-17 00:00:00+00:00,uav,135.0,80.0,55.0,1
2024-10-18 00:00:00+00:00,missile,6.0,4.0,2.0,1
2024-10-18 00:00:00+00:00,uav,98.0,42.0,56.0,1
2024-10-19 00:00:00+00:00,missile,2.0,0.0,2.0,1
2024-10-19 00:00:00+00:00,uav,49.0,31.0,18.0,1
2024-10-20 00:00:00+00:00,missile,3.0,0.0,3.0,3
2024-10-20 00:00:00+00:00,uav,116.0,59.0,57.0,1
2024-10-21 00:00:00+00:00,uav,60.0,42.0,18.0,1
2024-10-22 00:00:00+00:00,missile,2.0,1.0,1.0,2
2024-10-22 00:00:00+00:00,uav,81.0,57.0,24.0,1
2024-10-23 00:00:00+00:00,missile,7.0,3.0,4.0,5
2024-10-23 00:00:00+00:00,uav,50.0,40.0,10.0,1
2024-10-24 00:00:00+00:00,uav,63.0,36.0,27.0,1
2024-10-25 00:00:00+00:00,missile,7.0,0.0,7.0,3
2024-10-25 00:00:00+00:00,uav,91.0,44.0,47.0,1
2024-10-26 00:00:00+00:00,missile,2.0,2.0,0.0,2
2024-10-26 00:00:00+00:00,uav,80.0,41.0,39.0,1
2024-10-27 00:00:00+00:00,missile,2.0,2.0,0.0,2
2024-10-27 00:00:00+00:00,uav,100.0,66.0,34.0,1
2024-10-28 00:00:00+00:00,missile,9.0,6.0,3.0,4
2024-10-28 00:00:00+00:00,uav,48.0,26.0,22.0,1
2024-10-29 00:00:00+00:00,missile,1.0,0.0,1.0,1
2024-10-29 00:00:00+00:00,uav,62.0,33.0,29.0,1
2024-10-30 00:00:00+00:00,missile,23.0,13.0,10.0,5
2024-10-30 00:00:00+00:00,uav,44.0,18.0,26.0,2
2024-10-31 00:00:00+00:00,missile,3.0,1.0,2.0,1
2024-10-31 00:00:00+00:00,uav,48.0,31.0,17.0,1
2024-11-01 00:00:00+00:00,missile,5.0,2.0,3.0,4
2024-11-01 00:00:00+00:00,uav,71.0,39.0,32.0,1
2024-11-02 00:00:00+00:00,missile,1.0,1.0,0.0,1
2024-11-02 00:00:00+00:00,uav,97.0,67.0,30.0,2
2024-11-03 00:00:00+00:00,missile,1.0,0.0,1.0,1
2024-11-03 00:00:00+00:00,uav,80.0,50.0,30.0,1
2024-11-04 00:00:00+00:00,missile,2.0,2.0,0.0,1
2024-11-04 00:00:00+00:00,uav,79.0,48.0,31.0,1
2024-11-05 00:00:00+00:00,missile,3.0,0.0,3.0,2
2024-11-05 00:00:00+00:00,uav,63.0,38.0,25.0,1
2024-11-06 00:00:00+00:00,missile,5.0,5.0,0.0,3
2024-11-06 00:00:00+00:00,uav,106.0,74.0,32.0,1
2024-11-07 00:00:00+00:00,missile,20.0,19.0,1.0,6
2024-11-07 00:00:00+00:00,uav,92.0,62.0,30.0,1
2024-11-08 00:00:00+00:00,missile,3.0,2.0,1.0,3
2024-11-08 00:00:00+00:00,uav,51.0,32.0,19.0,1
2024-11-09 00:00:00+00:00,uav,145.0,62.0,83.0,1
2024-11-10 00:00:00+00:00,missile,2.0,2.0,0.0,1
2024-11-10 00:00:00+00:00,uav,74.0,39.0,35.0,1
2024-11-11 00:00:00+00:00,missile,3.0,0.0,3.0,2
2024-11-11 00:00:00+00:00,uav,110.0,46.0,64.0,1
2024-11-12 00:00:00+00:00,uav,90.0,37.0,53.0,1
2024-11-13 00:00:00+00:00,missile,6.0,4.0,2.0,3
2024-11-13 00:00:00+00:00,uav,59.0,21.0,38.0,1
2024-11-14 00:00:00+00:00,missile,2.0,1.0,1.0,1
2024-11-14 00:00:00+00:00,uav,29.0,25.0,4.0,1
2024-11-15 00:00:00+00:00,missile,4.0,3.0,1.0,2
2024-11-15 00:00:00+00:00,uav,83.0,53.0,30.0,1
2024-11-16 00:00:00+00:00,uav,90.0,42.0,48.0,1
2024-11-17 00:00:00+00:00,missile,123.0,102.0,21.0,8
2024-11-17 00:00:00+00:00,uav,11.0,8.0,3.0,1
2024-11-18 00:00:00+00:00,missile,10.0,10.0,0.0,6
2024-11-18 00:00:00+00:00,uav,87.0,51.0,36.0,1
2024-11-19 00:00:00+00:00,missile,9.0,5.0,4.0,4
2024-11-19 00:00:00+00:00,uav,122.0,56.0,66.0,1
2024-11-21 00:00:00+00:00,missile,9.0,6.0,3.0,3
2024-11-22 00:00:00+00:00,uav,114.0,64.0,50.0,1
2024-11-24 00:00:00+00:00,uav,218.0,121.0,97.0,2
2024-11-25 00:00:00+00:00,missile,11.0,6.0,5.0,6
2024-11-25 00:00:00+00:00,uav,188.0,76.0,112.0,1
2024-11-26 00:00:00+00:00,missile,2.0,1.0,1.0,2
2024-11-26 00:00:00+00:00,uav,89.0,36.0,53.0,1
2024-11-27 00:00:00+00:00,uav,97.0,35.0,62.0,1
2024-11-28 00:00:00+00:00,missile,91.0,79.0,12.0,3
2024-11-28 00:00:00+00:00,uav,132.0,88.0,44.0,1
2024-11-29 00:00:00+00:00,missile,9.0,7.0,2.0,4
2024-11-29 00:00:00+00:00,uav,10.0,8.0,2.0,1
2024-11-30 00:00:00+00:00,uav,78.0,32.0,46.0,1
2024-12-01 00:00:00+00:00,uav,110.0,52.0,58.0,1
2024-12-02 00:00:00+00:00,missile,3.0,3.0,0.0,1
2024-12-02 00:00:00+00:00,uav,28.0,22.0,6.0,1
2024-12-03 00:00:00+00:00,missile,1.0,0.0,1.0,1
2024-12-03 00:00:00+00:00,uav,50.0,29.0,21.0,1
2024-12-04 00:00:00+00:00,missile,2.0,0.0,2.0,1
2024-12-04 00:00:00+00:00,uav,44.0,30.0,14.0,1
2024-12-05 00:00:00+00:00,missile,2.0,2.0,0.0,1
2024-12-05 00:00:00+00:00,uav,53.0,32.0,21.0,1
2024-12-06 00:00:00+00:00,missile,4.0,0.0,4.0,2
2024-12-06 00:00:00+00:00,uav,14.0,7.0,7.0,1
2024-12-07 00:00:00+00:00,uav,74.0,28.0,46.0,1
2024-12-08 00:00:00+00:00,missile,2.0,2.0,0.0,1
2024-12-08 00:00:00+00:00,uav,37.0,18.0,19.0,1
2024-12-10 00:00:00+00:00,missile,2.0,2.0,0.0,2
2024-12-11 00:00:00+00:00,missile,2.0,2.0,0.0,1
2024-12-12 00:00:00+00:00,uav,193.0,80.0,113.0,1
2024-12-13 00:00:00+00:00,missile,95.0,83.0,12.0,5
2024-12-13 00:00:00+00:00,uav,132.0,58.0,74.0,1
2024-12-14 00:00:00+00:00,missile,10.0,9.0,1.0,5
2024-12-14 00:00:00+00:00,uav,108.0,56.0,52.0,1
2024-12-16 00:00:00+00:00,uav,80.0,47.0,33.0,2
2024-12-17 00:00:00+00:00,uav,81.0,51.0,30.0,1
2024-12-18 00:00:00+00:00,missile,4.0,0.0,4.0,3
2024-12-18 00:00:00+00:00,uav,85.0,45.0,40.0,1
2024-12-19 00:00:00+00:00,missile,7.0,5.0,2.0,5
2024-12-19 00:00:00+00:00,uav,65.0,40.0,25.0,1
2024-12-20 00:00:00+00:00,missile,15.0,12.0,3.0,7
2024-12-20 00:00:00+00:00,uav,113.0,57.0,56.0,1
2024-12-21 00:00:00+00:00,missile,1.0,0.0,1.0,1
2024-12-21 00:00:00+00:00,uav,103.0,52.0,51.0,1
2024-12-22 00:00:00+00:00,uav,72.0,47.0,25.0,1
2024-12-23 00:00:00+00:00,missile,4.0,4.0,0.0,2
2024-12-23 00:00:00+00:00,uav,60.0,36.0,24.0,1
2024-12-24 00:00:00+00:00,missile,5.0,5.0,0.0,3
2024-12-24 00:00:00+00:00,uav,106.0,54.0,52.0,1
2024-12-25 00:00:00+00:00,missile,78.0,59.0,19.0,4
2024-12-25 00:00:00+00:00,uav,31.0,20.0,11.0,1
2024-12-26 00:00:00+00:00,missile,2.0,0.0,2.0,1
2024-12-26 00:00:00+00:00,uav,24.0,13.0,11.0,1
2024-12-27 00:00:00+00:00,uav,16.0,15.0,1.0,1
2024-12-28 00:00:00+00:00,missile,6.0,0.0,6.0,1
2024-12-28 00:00:00+00:00,uav,10.0,9.0,1.0,1
2024-12-30 00:00:00+00:00,missile,15.0,6.0,9.0,3
2024-12-30 00:00:00+00:00,uav,40.0,16.0,24.0,1
2024-12-31 00:00:00+00:00,missile,15.0,7.0,8.0,6
2024-12-31 00:00:00+00:00,uav,111.0,63.0,48.0,1
2025-01-01 00:00:00+00:00,missile,5.0,5.0,0.0,2
2025-01-01 00:00:00+00:00,uav,72.0,47.0,25.0,1
2025-01-02 00:00:00+00:00,missile,4.0,4.0,0.0,2
2025-01-02 00:00:00+00:00,uav,93.0,60.0,33.0,1
2025-01-03 00:00:00+00:00,missile,11.0,3.0,8.0,3
2025-01-03 00:00:00+00:00,uav,113.0,47.0,66.0,2
2025-01-04 00:00:00+00:00,missile,11.0,11.0,0.0,4
2025-01-04 00:00:00+00:00,uav,133.0,75.0,58.0,2
2025-01-05 00:00:00+00:00,missile,18.0,18.0,0.0,5
2025-01-05 00:00:00+00:00,uav,128.0,79.0,49.0,1
2025-01-06 00:00:00+00:00,uav,38.0,28.0,10.0,1
2025-01-07 00:00:00+00:00,uav,64.0,41.0,23.0,1
2025-01-08 00:00:00+00:00,uav,70.0,46.0,24.0,1
2025-01-09 00:00:00+00:00,missile,20.0,20.0,0.0,8
2025-01-09 00:00:00+00:00,uav,72.0,33.0,39.0,1
2025-01-10 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-01-10 00:00:00+00:00,uav,74.0,47.0,27.0,1
2025-01-11 00:00:00+00:00,uav,94.0,60.0,34.0,1
2025-01-12 00:00:00+00:00,missile,14.0,14.0,0.0,5
2025-01-12 00:00:00+00:00,uav,110.0,78.0,32.0,1
2025-01-13 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-01-13 00:00:00+00:00,uav,80.0,58.0,22.0,1
2025-01-14 00:00:00+00:00,missile,4.0,2.0,2.0,2
2025-01-14 00:00:00+00:00,uav,74.0,47.0,27.0,1
2025-01-15 00:00:00+00:00,missile,56.0,43.0,13.0,9
2025-01-15 00:00:00+00:00,uav,55.0,34.0,21.0,1
2025-01-16 00:00:00+00:00,missile,6.0,2.0,4.0,2
2025-01-16 00:00:00+00:00,uav,50.0,33.0,17.0,1
2025-01-17 00:00:00+00:00,uav,39.0,24.0,15.0,1
2025-01-18 00:00:00+00:00,uav,61.0,43.0,18.0,1
2025-01-19 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-01-19 00:00:00+00:00,uav,141.0,93.0,48.0,1
2025-01-20 00:00:00+00:00,missile,5.0,1.0,4.0,2
2025-01-20 00:00:00+00:00,uav,131.0,72.0,59.0,1
2025-01-21 00:00:00+00:00,uav,99.0,65.0,34.0,1
2025-01-22 00:00:00+00:00,uav,92.0,57.0,35.0,1
2025-01-23 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-01-23 00:00:00+00:00,uav,58.0,25.0,33.0,1
2025-01-24 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-01-24 00:00:00+00:00,uav,61.0,46.0,15.0,1
2025-01-25 00:00:00+00:00,uav,72.0,50.0,22.0,1
2025-01-26 00:00:00+00:00,uav,104.0,57.0,47.0,1
2025-01-27 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-01-27 00:00:00+00:00,uav,100.0,65.0,35.0,1
2025-01-28 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-01-28 00:00:00+00:00,uav,57.0,29.0,28.0,1
2025-01-29 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-01-29 00:00:00+00:00,uav,81.0,37.0,44.0,1
2025-01-30 00:00:00+00:00,uav,102.0,59.0,43.0,1
2025-01-31 00:00:00+00:00,missile,15.0,1.0,14.0,4
2025-01-31 00:00:00+00:00,uav,123.0,56.0,67.0,1
2025-02-01 00:00:00+00:00,uav,55.0,40.0,15.0,1
2025-02-02 00:00:00+00:00,missile,14.0,14.0,0.0,4
2025-02-02 00:00:00+00:00,uav,71.0,38.0,33.0,1
2025-02-03 00:00:00+00:00,uav,65.0,37.0,28.0,1
2025-02-04 00:00:00+00:00,missile,5.0,3.0,2.0,3
2025-02-04 00:00:00+00:00,uav,104.0,57.0,47.0,1
2025-02-05 00:00:00+00:00,missile,4.0,1.0,3.0,3
2025-02-05 00:00:00+00:00,uav,77.0,56.0,21.0,1
2025-02-06 00:00:00+00:00,missile,2.0,2.0,0.0,2
2025-02-06 00:00:00+00:00,uav,112.0,81.0,31.0,1
2025-02-07 00:00:00+00:00,uav,139.0,67.0,72.0,1
2025-02-08 00:00:00+00:00,uav,151.0,70.0,81.0,1
2025-02-09 00:00:00+00:00,missile,9.0,9.0,0.0,4
2025-02-09 00:00:00+00:00,uav,83.0,61.0,22.0,1
2025-02-10 00:00:00+00:00,missile,7.0,4.0,3.0,3
2025-02-11 00:00:00+00:00,missile,9.0,9.0,0.0,5
2025-02-11 00:00:00+00:00,uav,247.0,128.0,119.0,2
2025-02-12 00:00:00+00:00,missile,9.0,8.0,1.0,5
2025-02-12 00:00:00+00:00,uav,140.0,85.0,55.0,1
2025-02-13 00:00:00+00:00,missile,7.0,6.0,1.0,4
2025-02-13 00:00:00+00:00,uav,133.0,73.0,60.0,1
2025-02-14 00:00:00+00:00,missile,3.0,1.0,2.0,2
2025-02-14 00:00:00+00:00,uav,70.0,33.0,37.0,1
2025-02-15 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-02-15 00:00:00+00:00,uav,143.0,95.0,48.0,1
2025-02-16 00:00:00+00:00,missile,10.0,5.0,5.0,5
2025-02-16 00:00:00+00:00,uav,147.0,83.0,64.0,1
2025-02-17 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-02-17 00:00:00+00:00,uav,176.0,103.0,73.0,1
2025-02-18 00:00:00+00:00,missile,3.0,1.0,2.0,2
2025-02-18 00:00:00+00:00,uav,167.0,106.0,61.0,1
2025-02-19 00:00:00+00:00,missile,9.0,7.0,2.0,6
2025-02-19 00:00:00+00:00,uav,1.0,1.0,0.0,1
2025-02-20 00:00:00+00:00,missile,4.0,2.0,2.0,2
2025-02-20 00:00:00+00:00,uav,321.0,167.0,154.0,2
2025-02-21 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-02-21 00:00:00+00:00,uav,162.0,82.0,80.0,1
2025-02-22 00:00:00+00:00,missile,5.0,2.0,3.0,3
2025-02-22 00:00:00+00:00,uav,267.0,138.0,129.0,1
2025-02-23 00:00:00+00:00,missile,4.0,4.0,0.0,3
2025-02-23 00:00:00+00:00,uav,185.0,113.0,72.0,1
2025-02-24 00:00:00+00:00,missile,10.0,9.0,1.0,4
2025-02-24 00:00:00+00:00,uav,213.0,133.0,80.0,1
2025-02-25 00:00:00+00:00,missile,9.0,9.0,0.0,4
2025-02-25 00:00:00+00:00,uav,177.0,110.0,67.0,1
2025-02-26 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-02-26 00:00:00+00:00,uav,166.0,90.0,76.0,1
2025-02-27 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-02-27 00:00:00+00:00,uav,208.0,107.0,101.0,1
2025-02-28 00:00:00+00:00,missile,7.0,6.0,1.0,4
2025-02-28 00:00:00+00:00,uav,154.0,103.0,51.0,1
2025-03-01 00:00:00+00:00,missile,4.0,3.0,1.0,3
2025-03-01 00:00:00+00:00,uav,79.0,63.0,16.0,1
2025-03-02 00:00:00+00:00,uav,83.0,46.0,37.0,1
2025-03-03 00:00:00+00:00,uav,99.0,65.0,34.0,1
2025-03-04 00:00:00+00:00,missile,4.0,0.0,4.0,2
2025-03-04 00:00:00+00:00,uav,181.0,115.0,66.0,1
2025-03-05 00:00:00+00:00,missile,5.0,3.0,2.0,4
2025-03-05 00:00:00+00:00,uav,112.0,68.0,44.0,1
2025-03-06 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-03-06 00:00:00+00:00,uav,194.0,100.0,94.0,1
2025-03-07 00:00:00+00:00,missile,61.0,35.0,26.0,7
2025-03-07 00:00:00+00:00,uav,149.0,83.0,66.0,2
2025-03-08 00:00:00+00:00,missile,7.0,4.0,3.0,5
2025-03-08 00:00:00+00:00,uav,119.0,73.0,46.0,1
2025-03-09 00:00:00+00:00,missile,9.0,9.0,0.0,3
2025-03-09 00:00:00+00:00,uav,176.0,130.0,46.0,1
2025-03-10 00:00:00+00:00,missile,3.0,3.0,0.0,3
2025-03-10 00:00:00+00:00,uav,126.0,79.0,47.0,1
2025-03-11 00:00:00+00:00,missile,6.0,3.0,3.0,3
2025-03-11 00:00:00+00:00,uav,133.0,98.0,35.0,1
2025-03-12 00:00:00+00:00,missile,4.0,3.0,1.0,3
2025-03-12 00:00:00+00:00,uav,117.0,74.0,43.0,1
2025-03-13 00:00:00+00:00,missile,2.0,2.0,0.0,2
2025-03-13 00:00:00+00:00,uav,27.0,16.0,11.0,1
2025-03-14 00:00:00+00:00,missile,4.0,2.0,2.0,3
2025-03-14 00:00:00+00:00,uav,178.0,130.0,48.0,1
2025-03-15 00:00:00+00:00,missile,2.0,2.0,0.0,2
2025-03-15 00:00:00+00:00,uav,90.0,47.0,43.0,1
2025-03-16 00:00:00+00:00,missile,5.0,5.0,0.0,3
2025-03-16 00:00:00+00:00,uav,174.0,90.0,84.0,1
2025-03-17 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-03-17 00:00:00+00:00,uav,137.0,63.0,74.0,1
2025-03-18 00:00:00+00:00,missile,6.0,0.0,6.0,2
2025-03-18 00:00:00+00:00,uav,145.0,72.0,73.0,1
2025-03-19 00:00:00+00:00,missile,9.0,9.0,0.0,4
2025-03-19 00:00:00+00:00,uav,171.0,75.0,96.0,1
2025-03-20 00:00:00+00:00,missile,16.0,16.0,0.0,5
2025-03-20 00:00:00+00:00,uav,214.0,114.0,100.0,1
2025-03-21 00:00:00+00:00,missile,9.0,8.0,1.0,6
2025-03-21 00:00:00+00:00,uav,179.0,100.0,79.0,1
2025-03-22 00:00:00+00:00,uav,152.0,102.0,50.0,2
2025-03-23 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-03-23 00:00:00+00:00,uav,99.0,57.0,42.0,1
2025-03-24 00:00:00+00:00,missile,3.0,2.0,1.0,3
2025-03-24 00:00:00+00:00,uav,139.0,78.0,61.0,1
2025-03-25 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-03-25 00:00:00+00:00,uav,117.0,56.0,61.0,1
2025-03-26 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-03-26 00:00:00+00:00,uav,92.0,48.0,44.0,3
2025-03-27 00:00:00+00:00,uav,169.0,95.0,74.0,3
2025-03-28 00:00:00+00:00,uav,178.0,100.0,78.0,3
2025-03-29 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-03-29 00:00:00+00:00,uav,111.0,65.0,46.0,1
2025-03-30 00:00:00+00:00,missile,4.0,2.0,2.0,2
2025-03-30 00:00:00+00:00,uav,131.0,57.0,74.0,1
2025-03-31 00:00:00+00:00,missile,4.0,4.0,0.0,3
2025-04-01 00:00:00+00:00,uav,80.0,47.0,33.0,3
2025-04-02 00:00:00+00:00,uav,39.0,28.0,11.0,1
2025-04-03 00:00:00+00:00,uav,78.0,42.0,36.0,1
2025-04-04 00:00:00+00:00,missile,2.0,1.0,1.0,2
2025-04-04 00:00:00+00:00,uav,92.0,51.0,41.0,1
2025-04-05 00:00:00+00:00,missile,9.0,6.0,3.0,1
2025-04-05 00:00:00+00:00,uav,109.0,40.0,69.0,1
2025-04-06 00:00:00+00:00,missile,14.0,7.0,7.0,2
2025-04-07 00:00:00+00:00,missile,6.0,5.0,1.0,2
2025-04-07 00:00:00+00:00,uav,49.0,12.0,37.0,2
2025-04-08 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-04-08 00:00:00+00:00,uav,59.0,36.0,23.0,2
2025-04-09 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-04-09 00:00:00+00:00,uav,146.0,86.0,60.0,2
2025-04-10 00:00:00+00:00,missile,4.0,3.0,1.0,3
2025-04-10 00:00:00+00:00,uav,39.0,24.0,15.0,1
2025-04-11 00:00:00+00:00,uav,88.0,56.0,32.0,1
2025-04-12 00:00:00+00:00,missile,2.0,2.0,0.0,2
2025-04-12 00:00:00+00:00,uav,55.0,43.0,12.0,1
2025-04-13 00:00:00+00:00,missile,9.0,7.0,2.0,5
2025-04-13 00:00:00+00:00,uav,62.0,40.0,22.0,1
2025-04-14 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-04-14 00:00:00+00:00,uav,63.0,37.0,26.0,3
2025-04-15 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-04-15 00:00:00+00:00,uav,99.0,59.0,40.0,2
2025-04-16 00:00:00+00:00,missile,5.0,0.0,5.0,2
2025-04-16 00:00:00+00:00,uav,75.0,25.0,50.0,1
2025-04-17 00:00:00+00:00,missile,4.0,3.0,1.0,3
2025-04-17 00:00:00+00:00,uav,41.0,27.0,14.0,2
2025-04-18 00:00:00+00:00,missile,18.0,8.0,10.0,7
2025-04-18 00:00:00+00:00,uav,87.0,33.0,54.0,1
2025-04-21 00:00:00+00:00,missile,9.0,6.0,3.0,3
2025-04-21 00:00:00+00:00,uav,152.0,82.0,70.0,3
2025-04-22 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-04-22 00:00:00+00:00,uav,216.0,110.0,106.0,3
2025-04-23 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-04-23 00:00:00+00:00,uav,151.0,70.0,81.0,2
2025-04-24 00:00:00+00:00,missile,73.0,51.0,22.0,7
2025-04-24 00:00:00+00:00,uav,103.0,41.0,62.0,1
2025-04-25 00:00:00+00:00,missile,4.0,1.0,3.0,3
2025-04-25 00:00:00+00:00,uav,119.0,71.0,48.0,2
2025-04-26 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-04-26 00:00:00+00:00,uav,150.0,58.0,92.0,2
2025-04-27 00:00:00+00:00,uav,166.0,40.0,126.0,1
2025-04-28 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-04-28 00:00:00+00:00,uav,106.0,43.0,63.0,3
2025-04-29 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-04-29 00:00:00+00:00,uav,111.0,53.0,58.0,2
2025-04-30 00:00:00+00:00,missile,11.0,6.0,5.0,3
2025-04-30 00:00:00+00:00,uav,170.0,74.0,96.0,1
2025-05-01 00:00:00+00:00,missile,3.0,3.0,0.0,1
2025-05-01 00:00:00+00:00,uav,154.0,68.0,86.0,2
2025-05-02 00:00:00+00:00,missile,2.0,0.0,2.0,2
2025-05-02 00:00:00+00:00,uav,183.0,77.0,106.0,1
2025-05-03 00:00:00+00:00,missile,2.0,1.0,1.0,2
2025-05-03 00:00:00+00:00,uav,167.0,71.0,96.0,2
2025-05-04 00:00:00+00:00,missile,7.0,4.0,3.0,3
2025-05-04 00:00:00+00:00,uav,120.0,46.0,74.0,2
2025-05-05 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-05-05 00:00:00+00:00,uav,139.0,57.0,82.0,3
2025-05-06 00:00:00+00:00,missile,5.0,2.0,3.0,1
2025-05-06 00:00:00+00:00,uav,193.0,87.0,106.0,3
2025-05-07 00:00:00+00:00,uav,31.0,20.0,11.0,1
2025-05-10 00:00:00+00:00,missile,4.0,4.0,0.0,2
2025-05-11 00:00:00+00:00,missile,3.0,3.0,0.0,3
2025-05-11 00:00:00+00:00,uav,216.0,115.0,101.0,2
2025-05-12 00:00:00+00:00,missile,3.0,3.0,0.0,1
2025-05-12 00:00:00+00:00,uav,10.0,10.0,0.0,1
2025-05-13 00:00:00+00:00,missile,6.0,5.0,1.0,2
2025-05-13 00:00:00+00:00,uav,150.0,85.0,65.0,2
2025-05-14 00:00:00+00:00,uav,8.0,8.0,0.0,1
2025-05-15 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-05-15 00:00:00+00:00,uav,110.0,62.0,48.0,1
2025-05-16 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-05-16 00:00:00+00:00,uav,181.0,116.0,65.0,3
2025-05-17 00:00:00+00:00,uav,273.0,88.0,185.0,1
2025-05-18 00:00:00+00:00,missile,4.0,4.0,0.0,1
2025-05-18 00:00:00+00:00,uav,112.0,41.0,71.0,1
2025-05-19 00:00:00+00:00,missile,3.0,3.0,0.0,1
2025-05-19 00:00:00+00:00,uav,110.0,37.0,73.0,2
2025-05-20 00:00:00+00:00,missile,5.0,5.0,0.0,1
2025-05-21 00:00:00+00:00,missile,16.0,16.0,0.0,5
2025-05-21 00:00:00+00:00,uav,76.0,22.0,54.0,1
2025-05-22 00:00:00+00:00,missile,9.0,7.0,2.0,3
2025-05-22 00:00:00+00:00,uav,308.0,170.0,138.0,3
2025-05-23 00:00:00+00:00,missile,20.0,12.0,8.0,5
2025-05-23 00:00:00+00:00,uav,250.0,128.0,122.0,1
2025-05-24 00:00:00+00:00,uav,298.0,139.0,159.0,1
2025-05-25 00:00:00+00:00,missile,70.0,46.0,24.0,5
2025-05-25 00:00:00+00:00,uav,355.0,233.0,122.0,1
2025-05-26 00:00:00+00:00,missile,9.0,9.0,0.0,1
2025-05-26 00:00:00+00:00,uav,60.0,35.0,25.0,1
2025-05-27 00:00:00+00:00,missile,12.0,6.0,6.0,5
2025-05-27 00:00:00+00:00,uav,88.0,34.0,54.0,1
2025-05-28 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-05-28 00:00:00+00:00,uav,90.0,10.0,80.0,1
2025-05-29 00:00:00+00:00,missile,6.0,3.0,3.0,4
2025-05-29 00:00:00+00:00,uav,95.0,31.0,64.0,2
2025-05-30 00:00:00+00:00,missile,7.0,3.0,4.0,3
2025-05-30 00:00:00+00:00,uav,113.0,45.0,68.0,2
2025-05-31 00:00:00+00:00,missile,7.0,3.0,4.0,2
